Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Expectancy,46,54,CTRA,SMA,0,true,false,1,126,1.141851997293983,53.6,1.3894075510455668,2.4154544292013442,0.5379175343103224,-0.7589434259098735,38 days 18:25:55.199999999,0.009675041464463418,0.2966367713004484,0.5909192825112107,0.7165126031016543,0,8920,8921 days 00:00:00,1000.0,5026.69298730477,402.669298730477,1670.4348356827086,100.0,685.0387793125423,64.91816168565006,2951 days 00:00:00,125,-5.026692987304159,124.9716570255244,-26.646181704781753,10.508147767795437,-6.933001668829764,49 days 07:52:50.149253731,26 days 13:39:18.620689655,32.25375744233661,0.365389341473041,0.10520759090072722,1.074049723587901,0.27225139774226476,7.560462493547996,1.1312698398663876,0.9494195688225538,-0.027163397380870685,,,0.0003259518637952922,0.08213986967641362,4.026692987304769,0.04667003760111954,0.2705479805713562,0,126,12919.84126984127,,,,
Median Sharpe Ratio,46,54,CTRA,SMA,0,true,false,1,126,1.141851997293983,53.6,1.3894075510455668,2.4154544292013442,0.5379175343103224,-0.7589434259098735,38 days 18:25:55.199999999,0.009675041464463418,0.2966367713004484,0.5909192825112107,0.7165126031016543,0,8920,8921 days 00:00:00,1000.0,5026.69298730477,402.669298730477,1670.4348356827086,100.0,685.0387793125423,64.91816168565006,2951 days 00:00:00,125,-5.026692987304159,124.9716570255244,-26.646181704781753,10.508147767795437,-6.933001668829764,49 days 07:52:50.149253731,26 days 13:39:18.620689655,32.25375744233661,0.365389341473041,0.10520759090072722,1.074049723587901,0.27225139774226476,7.560462493547996,1.1312698398663876,0.9494195688225538,-0.027163397380870685,,,0.0003259518637952922,0.08213986967641362,4.026692987304769,0.04667003760111954,0.2705479805713562,0,126,12919.84126984127,,,,
Median Omega Ratio,46,54,CTRA,SMA,0,true,false,1,126,1.141851997293983,53.6,1.3894075510455668,2.4154544292013442,0.5379175343103224,-0.7589434259098735,38 days 18:25:55.199999999,0.009675041464463418,0.2966367713004484,0.5909192825112107,0.7165126031016543,0,8920,8921 days 00:00:00,1000.0,5026.69298730477,402.669298730477,1670.4348356827086,100.0,685.0387793125423,64.91816168565006,2951 days 00:00:00,125,-5.026692987304159,124.9716570255244,-26.646181704781753,10.508147767795437,-6.933001668829764,49 days 07:52:50.149253731,26 days 13:39:18.620689655,32.25375744233661,0.365389341473041,0.10520759090072722,1.074049723587901,0.27225139774226476,7.560462493547996,1.1312698398663876,0.9494195688225538,-0.027163397380870685,,,0.0003259518637952922,0.08213986967641362,4.026692987304769,0.04667003760111954,0.2705479805713562,0,126,12919.84126984127,,,,
Median Sortino Ratio,46,54,CTRA,SMA,0,true,false,1,126,1.141851997293983,53.6,1.3894075510455668,2.4154544292013442,0.5379175343103224,-0.7589434259098735,38 days 18:25:55.199999999,0.009675041464463418,0.2966367713004484,0.5909192825112107,0.7165126031016543,0,8920,8921 days 00:00:00,1000.0,5026.69298730477,402.669298730477,1670.4348356827086,100.0,685.0387793125423,64.91816168565006,2951 days 00:00:00,125,-5.026692987304159,124.9716570255244,-26.646181704781753,10.508147767795437,-6.933001668829764,49 days 07:52:50.149253731,26 days 13:39:18.620689655,32.25375744233661,0.365389341473041,0.10520759090072722,1.074049723587901,0.27225139774226476,7.560462493547996,1.1312698398663876,0.9494195688225538,-0.027163397380870685,,,0.0003259518637952922,0.08213986967641362,4.026692987304769,0.04667003760111954,0.2705479805713562,0,126,12919.84126984127,,,,
Most Max Drawdown Duration,46,54,CTRA,SMA,0,true,false,1,126,1.141851997293983,53.6,1.3894075510455668,2.4154544292013442,0.5379175343103224,-0.7589434259098735,38 days 18:25:55.199999999,0.009675041464463418,0.2966367713004484,0.5909192825112107,0.7165126031016543,0,8920,8921 days 00:00:00,1000.0,5026.69298730477,402.669298730477,1670.4348356827086,100.0,685.0387793125423,64.91816168565006,2951 days 00:00:00,125,-5.026692987304159,124.9716570255244,-26.646181704781753,10.508147767795437,-6.933001668829764,49 days 07:52:50.149253731,26 days 13:39:18.620689655,32.25375744233661,0.365389341473041,0.10520759090072722,1.074049723587901,0.27225139774226476,7.560462493547996,1.1312698398663876,0.9494195688225538,-0.027163397380870685,,,0.0003259518637952922,0.08213986967641362,4.026692987304769,0.04667003760111954,0.2705479805713562,0,126,12919.84126984127,,,,
Least Total Return [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Least Total Fees Paid,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Most Max Drawdown [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Least Total Trades,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Median Win Rate [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Least Worst Trade [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Most Avg Winning Trade [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Mean Avg Losing Trade [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Median Avg Losing Trade [%],46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Mean Profit Factor,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Median Profit Factor,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Median Expectancy,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Least Sharpe Ratio,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Least Calmar Ratio,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
Least Omega Ratio,46,55,CTRA,SMA,0,true,false,1,122,1.069162935927439,50.413223140495866,1.3105674761025623,2.322916914307323,0.5028196472469293,-0.8099109963731065,39 days 23:12:23.801652892,0.00936544013760059,0.28721973094170405,0.572085201793722,0.6671875711272827,0,8920,8921 days 00:00:00,1000.0,4175.312935385797,317.5312935385797,1670.4348356827086,100.0,642.3996247522912,67.01119381613748,2891 days 00:00:00,121,-4.175312935385591,124.9716570255244,-27.66199167855637,11.207850533803514,-6.710098932180471,52 days 23:12:47.213114754,26 days 18:00:00,26.276762382819655,0.34203816642553436,0.08986307039654434,1.0691796292511009,0.26900740538332407,7.504008408988077,1.1258466179236315,0.9496672212978368,-0.027227738298015138,,,0.0003057846426897055,0.07705772995780578,3.175312935385752,0.0411976886730121,0.27113638611992574,0,122,12919.84126984127,,,,
