Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Max Drawdown [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Median Max Drawdown [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Most Total Trades,21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Least Total Trades,21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Most Win Rate [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Least Win Rate [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Mean Win Rate [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Median Win Rate [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Most Best Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Least Best Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Mean Best Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Median Best Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Most Worst Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Least Worst Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Mean Worst Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Median Worst Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Most Avg Winning Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Least Avg Winning Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Mean Avg Winning Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Median Avg Winning Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
Most Avg Losing Trade [%],21,22,HIMS,SMA,0,true,false,1,69,1.375388851528452,52.94117647058824,2.876731653091996,3.660544409210539,1.6214685880512996,0.21849144061650194,11 days 06:21:10.588235294,0.03231104281175461,0.9972470750172058,1.980041293874742,3.650467205055796,0,1453,1454 days 00:00:00,1000.0,5535.7719559933885,453.5771955993389,372.244876311851,100.0,189.97774147020652,79.32224763928707,831 days 00:00:00,68,-5.535771955992459,55.58832188852296,-26.493027472724943,12.213288794186518,-5.961293023887437,14 days 16:00:00,7 days 10:30:00,66.78393717572618,0.9660258632182751,0.6764829073500964,1.2500461389333815,1.71118725896574,19.34210857677261,1.4389267368491387,0.8687350835322197,-0.0460774322487424,,,0.0017756750288401182,0.4474701072677098,4.535771955993375,0.3452528571294431,0.5574699166584952,0,69,2104.5436507936506,,,,
