Metric Type,Fast Period,Slow Period,Ticker,Strategy Type,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Win Rate [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Least Best Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Mean Best Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Median Best Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Most Worst Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Least Avg Winning Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Mean Avg Winning Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Median Avg Winning Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Most Avg Losing Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Mean Avg Losing Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Median Avg Losing Trade [%],37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Most Profit Factor,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Mean Profit Factor,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Median Profit Factor,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Most Expectancy,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Mean Expectancy,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Median Expectancy,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Most Sharpe Ratio,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Mean Sharpe Ratio,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Median Sharpe Ratio,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
Most Calmar Ratio,37,74,VFC,SMA,0,true,false,None,1,79,1.2118592226338643,50.0,1.5585722546558098,7.585346419244364,0.9019777025452123,0.3089802088029012,88 days 19:41:32.307692308,0.004712290409041,0.1451697584879244,0.28850192509625483,1.1011629077289464,0,11428,11429 days 00:00:00,1000.0,53723.18414416933,5272.318414416933,4027.8060576932744,100.0,4534.508223200969,51.00219438161561,1612 days 00:00:00,78,-53.72318414416077,114.81642767917293,-29.043540706662686,22.33885525342921,-7.168162414940481,131 days 23:23:04.615384616,45 days 16:00:00,676.6270170296602,0.605520242612186,0.2660225959531909,1.1260457993327093,0.7657086771169086,22.372682385527604,1.0872965762380296,1.0356381358513553,-0.020361910716105658,,,0.000447976099170544,0.1128899769909771,52.72318414416946,0.09181394236607643,0.2243741807101278,0,79,16552.460317460318,,,,
