Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Max Drawdown [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Median Max Drawdown [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Most Total Trades,70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Least Total Trades,70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Most Win Rate [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Least Win Rate [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Mean Win Rate [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Median Win Rate [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Most Best Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Least Best Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Mean Best Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Median Best Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Most Worst Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Least Worst Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Mean Worst Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Median Worst Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Most Avg Winning Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Least Avg Winning Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Mean Avg Winning Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
Median Avg Winning Trade [%],70,73,PRTH,SMA,0,true,false,1,51,1.218916876851654,56.00000000000001,1.9771159926827306,4.110936681442317,1.1011190382653133,19.411827439947793,21 days 13:26:23.999999998,0.016003962886047975,0.4965229485396384,0.9833101529902644,2.0411744023294958,0,2157,2158 days 00:00:00,1000.0,3949.65106715934,294.965106715934,-16.02041446879704,100.0,204.14519181151488,48.029187125997005,447 days 00:00:00,50,-3.949651067158811,110.76384885411134,-26.636639802616113,11.99269279390632,-5.920389279875507,20 days 04:17:08.571428571,23 days 07:38:10.909090909,59.07201436453,0.6824709608173837,0.5445425464606655,1.1800174075371792,1.3130746290885802,14.455242867836539,1.3913228502822095,0.8481262327416174,-0.04089561595004562,,,0.0011056002307145956,0.2786112581400781,2.949651067159345,0.17398627933707234,0.4913157047355469,0,51,3124.2261904761904,,,,
