Metric Type,Short Window,Long Window,Ticker,Strategy Type,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Mean Max Drawdown [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Median Max Drawdown [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Most Total Trades,69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Least Total Trades,69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Most Win Rate [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Least Win Rate [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Mean Win Rate [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Median Win Rate [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Most Best Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Least Best Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Mean Best Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Median Best Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Most Worst Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Least Worst Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Mean Worst Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Median Worst Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Most Avg Winning Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Least Avg Winning Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Mean Avg Winning Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
Median Avg Winning Trade [%],69,87,EVRG,SMA,0,true,false,1,103,1.1494074912262582,50.0,1.5567452649339113,2.595360267627478,0.5119831064495826,0.149219483715495,73 days 12:28:14.117647058,0.005329744782276484,0.16370241428895785,0.3258154847498676,0.4248667417602539,0,13213,13214 days 00:00:00,1000.0,5912.501027791993,491.25010277919927,427.46412651390006,100.0,568.4302587326364,45.57158430879142,1897 days 00:00:00,102,-5.912501027791222,81.34516639974434,-20.57080645868328,10.802463807426124,-5.611743272171168,106 days 00:28:14.117647058,41 days 00:28:14.117647059,48.21974047862534,0.3619006052070009,0.11040057243718447,1.0779569533457494,-0.17255609149777737,34.12161995641293,0.9944423543777805,1.0839813374805598,-0.013614778970438415,,,0.0001795034766141648,0.04523487610676953,4.912501027791993,0.034470723330538355,0.15042854595503813,0,103,19137.876984126982,,,,
